"url","localPath","bytes","status"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/ccabf08a-87f9-4449-aed7-d4f6321d2f8d/l0,t0,w1280,h1230/image-768x738.jpg","source/assets/original/062-wp-content-uploads-go-x-u-ccabf08a-87f9-4449-aed7-d4f6321d2f8d-l0-t0-w1280-h1230-image-768x738.jpg","67520","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/770a578a-c502-4424-b433-0b0fb5128197/l0,t19,w1024,h986/image-768x740.png","source/assets/original/063-wp-content-uploads-go-x-u-770a578a-c502-4424-b433-0b0fb5128197-l0-t19-w1024-h986-image-768x740.png","595634","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/9db61855-757b-4313-88ee-e740c680fac5/l0,t39,w2000,h1829/image-1366x1249.png","source/assets/original/064-wp-content-uploads-go-x-u-9db61855-757b-4313-88ee-e740c680fac5-l0-t39-w2000-h1829-image-1366x1249.png","2726447","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/7458b4b9-3903-45a3-8db8-4c482ca9a903/l0,t160,w1871,h1805/image-768x741.png","source/assets/original/065-wp-content-uploads-go-x-u-7458b4b9-3903-45a3-8db8-4c482ca9a903-l0-t160-w1871-h1805-image-768x741.png","658338","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/395bac8f-725c-49d6-a1d3-02764dec67bf/l73,t221,w1795,h1725/image-768x738.png","source/assets/original/066-wp-content-uploads-go-x-u-395bac8f-725c-49d6-a1d3-02764dec67bf-l73-t221-w1795-h1725-image-768x738.png","879404","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/5c6c8807-6ca4-46c3-b03b-510efd1eea53/l40,t0,w1871,h1803/image-768x740.png","source/assets/original/067-wp-content-uploads-go-x-u-5c6c8807-6ca4-46c3-b03b-510efd1eea53-l40-t0-w1871-h1803-image-768x740.png","803785","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/56a1ce6e-8af4-4c1c-b591-ebfa303fc6a1/l111,t0,w1889,h1889/image-1366x1366.png","source/assets/original/068-wp-content-uploads-go-x-u-56a1ce6e-8af4-4c1c-b591-ebfa303fc6a1-l111-t0-w1889-h1889-image-1366x1366.png","3251684","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/896f4e20-1072-4ff4-a4de-c6ac16edcf0d/l36,t93,w1871,h1805/image-768x741.png","source/assets/original/069-wp-content-uploads-go-x-u-896f4e20-1072-4ff4-a4de-c6ac16edcf0d-l36-t93-w1871-h1805-image-768x741.png","890661","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/8ae90695-e69f-4791-9cbf-b006c5cf4945/l168,t73,w1832,h1760/image-768x738.png","source/assets/original/070-wp-content-uploads-go-x-u-8ae90695-e69f-4791-9cbf-b006c5cf4945-l168-t73-w1832-h1760-image-768x738.png","1083855","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/6bc7ab6e-314e-4118-ab90-d516a061c659/l65,t98,w1871,h1803/image-768x740.png","source/assets/original/071-wp-content-uploads-go-x-u-6bc7ab6e-314e-4118-ab90-d516a061c659-l65-t98-w1871-h1803-image-768x740.png","939180","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/1be7da4f-86fb-4624-a900-bea905bdeac3/l0,t0,w1024,h1024/image.png","source/assets/original/072-wp-content-uploads-go-x-u-1be7da4f-86fb-4624-a900-bea905bdeac3-l0-t0-w1024-h1024-image.png","1252280","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/15658024-5721-4392-bf2a-ee5225cdee5e/l0,t96,w1280,h1089/image.jpg","source/assets/original/073-wp-content-uploads-go-x-u-15658024-5721-4392-bf2a-ee5225cdee5e-l0-t96-w1280-h1089-image.jpg","117184","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/b076dea2-a190-4db0-bbe8-ae6244b2fe60/l3,t298,w807,h969/image.png","source/assets/original/074-wp-content-uploads-go-x-u-b076dea2-a190-4db0-bbe8-ae6244b2fe60-l3-t298-w807-h969-image.png","1192940","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/bdfcc883-6576-4ab2-951d-c90c6ccf47d3/l214,t214,w596,h596/image.png","source/assets/original/075-wp-content-uploads-go-x-u-bdfcc883-6576-4ab2-951d-c90c6ccf47d3-l214-t214-w596-h596-image.png","502628","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/1f65189c-afa5-443e-8fc6-fec35134ab53/l0,t0,w2000,h2000/image-768x768.png","source/assets/original/076-wp-content-uploads-go-x-u-1f65189c-afa5-443e-8fc6-fec35134ab53-l0-t0-w2000-h2000-image-768x768.png","944218","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/395dd840-07b3-4298-900d-3e85171d8546/l0,t0,w2000,h2000/image-1366x1366.png","source/assets/original/077-wp-content-uploads-go-x-u-395dd840-07b3-4298-900d-3e85171d8546-l0-t0-w2000-h2000-image-1366x1366.png","2511910","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/3bcbb458-b542-43dc-bced-4c112f7a9735/l2,t0,w1880,h1880/image-1366x1366.png","source/assets/original/078-wp-content-uploads-go-x-u-3bcbb458-b542-43dc-bced-4c112f7a9735-l2-t0-w1880-h1880-image-1366x1366.png","2436392","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/f4690add-ad09-464d-aee7-0886977216e2/l0,t0,w2000,h2000/image-1366x1366.png","source/assets/original/079-wp-content-uploads-go-x-u-f4690add-ad09-464d-aee7-0886977216e2-l0-t0-w2000-h2000-image-1366x1366.png","3606162","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/56aa8add-e7b8-449b-8cb0-0226436aac50/l0,t0,w2000,h2000/image-1366x1366.png","source/assets/original/080-wp-content-uploads-go-x-u-56aa8add-e7b8-449b-8cb0-0226436aac50-l0-t0-w2000-h2000-image-1366x1366.png","2455514","ok"
